Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1986-10-31,2798.7754,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-01,3135.102,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-02,3087.7551,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-03,3217.9592,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-04,3404.6938,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-05,2527.9592,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-06,1814.0817,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-07,3259.796,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-08,3035.5103,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-09,3299.5918,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-10,3333.0613,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-11,3930.4082,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-12,3924.6938,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-13,3931.8367,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-14,3931.8367,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-15,3934.6938,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-16,3933.6736,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-17,3933.0613,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-18,3938.1633,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-19,3936.3264,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-20,3941.6326,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-21,3944.6938,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-22,3941.8367,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-23,3942.0408,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-24,3946.5305,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-25,3947.7551,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-26,3951.0205,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-27,3949.5918,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-28,3953.0613,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-29,3951.0205,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-11-30,3946.1226,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-01,3830.204,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-02,2509.0815,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-03,1203.0613,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-04,2358.3674,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-05,3762.449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-06,3754.2856,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-07,3754.4897,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-08,3768.7754,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-09,3757.7551,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-10,3777.9592,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-11,3719.7346,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-12,3777.551,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-13,3759.5918,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-14,3775.9185,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-15,3781.8367,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-16,3789.5833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-17,3870.2083,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-18,3869.5833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-19,3880.204,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-20,3882.2449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-21,3886.1226,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-22,3890.8164,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-23,3893.4695,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-24,3892.653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-25,3902.653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-26,3904.898,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-27,3902.2449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-28,3621.4285,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-29,2968.3674,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-30,3865.3062,streamflow,9234500,ft3/s,"['A', '[91]']",0
1986-12-31,3901.4285,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-01,3908.7754,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-02,3920.8164,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-03,4017.347,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-04,4022.653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-05,4003.8774,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-06,3878.1633,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-07,3613.2654,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-08,3814.898,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-09,3825.7144,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-10,3822.653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-11,3729.5918,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-12,3766.7346,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-13,2433.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-14,2677.0613,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-15,3050.6123,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-16,2893.8774,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-17,2524.7551,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-18,3276.3264,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-19,2766.1226,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-20,2922.449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-21,2802.7083,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-22,2996.6667,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-23,3012.9167,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-24,2535.3333,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-25,2344.625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-26,2713.1667,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-27,2489.6042,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-28,2881.6667,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-29,2733.9583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-30,2900.0833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-01-31,2680.9583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-01,3126.6667,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-02,3033.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-03,3144.375,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-04,2937.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-05,3098.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-06,2902.0833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-07,2925.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-08,3150.2083,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-09,3150.4167,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-10,3432.0833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-11,3396.25,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-12,3256.6667,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-13,2991.4583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-14,3077.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-15,3087.0833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-16,2799.5833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-17,2860.8333,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-18,3856.0417,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-19,3305.625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-20,3240.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-21,3417.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-22,3534.5833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-23,3732.9167,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-24,3572.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-25,3432.7083,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-26,3593.3333,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-27,3106.25,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-02-28,2958.3333,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-01,2095.8333,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-02,1625.8334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-03,1242.3334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-04,1232.6041,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-05,1411.2709,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-06,2323.1875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-07,1079.1666,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-08,1146.5416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-09,1081.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-10,1140.0209,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-11,1255.5625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-12,1100.3541,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-13,1113.7084,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-14,1079.3959,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-15,985.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-16,1136.625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-17,1190.375,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-18,1205.4166,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-19,1131.3334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-20,1532.1875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-21,1419.9791,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-22,1316.1459,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-23,1052.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-24,1262.0625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-25,1215.7916,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-26,1412.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-27,1401.3265,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-28,1069.3673,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-29,1334.4897,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-30,1270.4082,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-03-31,1442.449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-01,1692.2858,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-02,1309.3469,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-03,1395.3062,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-04,1464.0817,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-05,1168.1632,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-06,1299.2653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-07,1099.3877,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-08,943.2041,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-09,1434.1428,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-10,1582.2245,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-11,1162.8776,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-12,1462.898,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-13,1278.4694,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-14,1469.6123,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-15,1304.6327,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-16,1588.3062,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-17,1605.3469,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-18,1344.9592,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-19,1302.4286,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-20,1457.4694,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-21,1486.2245,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-22,1444.5834,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-23,1219.5834,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-24,1363.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-25,1491.6459,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-26,1279.0416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-27,1540.5834,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-28,1145.4791,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-29,998.7083,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-04-30,1253.3125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-01,1560.2709,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-02,2453.9583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-03,3862.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-04,3859.375,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-05,3856.4583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-06,3860.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-07,2319.2917,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-08,1368.2709,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-09,1615.2084,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-10,1465.8334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-11,1219.0416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-12,1354.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-13,1195.625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-14,1373.5416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-15,1122.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-16,1078.3541,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-17,1304.7916,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-18,1758.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-19,1287.8959,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-20,864.1875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-21,871.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-22,875.6458,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-23,910.4583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-24,1058.9375,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-25,1321.6666,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-26,1326.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-27,1374.8937,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-28,1422.0834,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-29,1296.0416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-30,873.5833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-05-31,771.87756,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-01,921.12244,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-02,1648.7959,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-03,1057.7959,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-04,1074.6531,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-05,1531.0204,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-06,1146.5306,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-07,1017.3469,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-08,1018.5714,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-09,1181.4286,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-10,1373.2653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-11,1345.9183,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-12,1356.7347,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-13,1286.9387,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-14,1174.2858,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-15,1262.0613,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-16,1191.1632,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-17,1263.4286,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-18,1289.5306,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-19,1520.3469,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-20,1356.102,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-21,1314.2449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-22,1282.551,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-23,1601.0204,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-24,1908.1428,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-25,2215.5103,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-26,1770.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-27,836.2857,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-28,1139.7755,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-29,1479.5714,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-06-30,1848.3673,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-01,1900.6123,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-02,2009.1666,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-03,2006.4584,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-04,2003.3334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-05,2007.7084,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-06,2031.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-07,2107.9592,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-08,2122.449,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-09,2194.2856,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-10,2194.6938,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-11,2113.6736,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-12,1901.8368,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-13,1866.1224,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-14,1764.6938,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-15,1470.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-16,1470.2041,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-17,1470.6123,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-18,1480.4082,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-19,1470.4082,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-20,1463.2653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-21,1470.4082,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-22,1533.2653,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-23,1528.7755,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-24,1540.6123,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-25,1320.4082,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-26,1267.1428,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-27,1261.6327,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-28,1261.6327,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-29,1258.7755,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-30,1255.8334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-07-31,1258.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-01,1111.0416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-02,1063.9584,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-03,1053.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-04,1061.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-05,861.9792,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-06,742.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-07,742.25,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-08,741.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-09,741.75,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-10,742.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-11,742.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-12,742.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-13,743.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-14,750.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-15,1210.9791,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-16,1670.8334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-17,2133.5417,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-18,2221.4583,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-19,2228.125,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-20,1755.8334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-21,2251.25,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-22,1712.2709,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-23,2022.7084,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-24,1619.875,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-25,2196.25,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-26,2309.375,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-27,2089.1667,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-28,2515.2083,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-29,1699.375,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-30,1765.0,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-08-31,1920.4166,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-01,1525.7709,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-02,2022.0834,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-03,1220.625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-04,1415.5625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-05,1269.5625,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-06,1597.0834,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-07,1273.1041,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-08,2312.2917,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-09,1933.3334,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-10,2097.5,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-11,2069.5833,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-12,1836.0416,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-13,1671.25,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-14,1577.6459,streamflow,9234500,ft3/s,"['A', '[91]']",0
1987-09-15,1815.4166,streamflow,9234500,ft3/s,"['A', '[91]']",0
