Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1986-11-24,1896.8,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-11-25,1874.8,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-11-26,1861.6,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-11-27,1862.8,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-11-28,1869.6,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-11-29,1872.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-11-30,1851.6,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-01,1832.4,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-02,1826.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-03,1817.2,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-04,1809.2,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-05,1809.5834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-06,1815.8334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-07,1829.5834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-08,1824.1666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-09,1800.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-10,1782.9166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-11,1651.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-12,1239.5834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-13,1187.9166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-14,1180.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-15,1184.5834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-16,1190.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-17,1187.0834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-18,1167.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-19,1143.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-20,1146.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-21,1150.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-22,1158.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-23,1165.4166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-24,1164.1666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-25,1142.0834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-26,1122.9166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-27,1127.0834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-28,1139.1666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-29,1165.8334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-30,1142.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1986-12-31,1130.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-01,1089.1666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-02,1044.1666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-03,1021.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-04,1000.4583,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-05,1026.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-06,1028.3334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-07,971.5833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-08,712.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-09,586.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-10,770.6667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-11,714.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-12,819.625,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-13,807.625,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-14,815.5833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-15,800.9583,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-16,877.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-17,872.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-18,923.7143,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-19,912.58826,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-20,954.4167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-21,946.2083,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-22,897.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-23,896.8571,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-24,915.5294,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-25,890.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-26,892.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-27,911.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-28,905.2083,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-29,915.1429,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-30,,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-01-31,,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-01,949.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-02,951.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-03,944.2917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-04,936.2917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-05,944.7143,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-06,989.7059,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-07,937.5714,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-08,1033.5294,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-09,1004.0417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-10,957.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-11,999.3333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-12,983.8333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-13,974.5417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-14,592.5833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-15,472.66666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-16,498.66666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-17,497.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-18,550.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-19,595.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-20,590.9167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-21,573.9167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-22,582.1667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-23,567.7083,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-24,560.4583,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-25,540.1667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-26,523.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-27,531.5833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-02-28,577.625,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-01,567.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-02,528.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-03,516.3333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-04,515.3333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-05,516.1667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-06,521.6667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-07,532.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-08,566.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-09,617.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-10,493.29166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-11,330.375,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-12,277.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-13,275.375,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-14,272.2,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-15,277.84,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-16,273.72,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-17,289.2,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-18,289.44,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-19,261.4,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-20,245.76,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-21,227.52,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-22,214.6,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-23,202.68,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-24,195.92,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-25,187.56,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-26,193.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-27,180.08,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-28,188.52,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-29,159.44,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-30,184.04,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-03-31,179.52,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-01,182.08,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-02,195.72,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-03,194.04,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-04,193.44,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-05,200.4,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-06,211.88,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-07,223.48,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-08,225.88,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-09,224.76,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-10,223.72,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-11,216.6,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-12,204.36,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-13,192.52,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-14,189.2,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-15,184.76,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-16,180.96,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-17,179.2,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-18,176.92,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-19,171.24,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-20,180.24,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-21,166.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-22,155.83333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-23,155.91667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-24,152.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-25,147.41667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-26,140.66667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-27,137.33333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-28,133.16667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-29,131.16667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-04-30,130.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-01,130.33333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-02,150.58333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-03,154.08333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-04,162.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-05,192.33333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-06,225.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-07,385.79166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-08,501.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-09,509.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-10,499.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-11,501.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-12,641.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-13,776.3333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-14,837.375,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-15,826.5417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-16,808.4167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-17,808.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-18,829.0417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-19,857.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-20,883.9167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-21,915.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-22,964.8333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-23,911.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-24,862.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-25,835.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-26,807.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-27,641.0417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-28,473.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-29,373.16666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-30,349.04166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-05-31,331.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-01,316.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-02,305.20834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-03,261.16666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-04,247.20833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-05,245.08333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-06,245.66667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-07,251.79167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-08,272.04166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-09,455.66666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-10,633.8333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-11,654.8333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-12,649.8333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-13,777.5417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-14,885.7083,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-15,893.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-16,881.1667,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-17,929.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-18,954.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-19,1003.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-20,1049.1666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-21,1082.0834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-22,1158.3334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-23,1213.3334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-24,1278.3334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-25,1304.5834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-26,1310.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-27,1347.9166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-28,1385.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-29,1340.8334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-06-30,1300.4166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-01,1290.4166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-02,1283.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-03,1266.6666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-04,1267.0834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-05,1277.0834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-06,1275.4166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-07,1257.9166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-08,1210.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-09,1110.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-10,1049.5834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-11,1068.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-12,1070.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-13,1058.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-14,994.9167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-15,946.2917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-16,924.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-17,911.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-18,855.5417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-19,809.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-20,790.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-21,779.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-22,672.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-23,589.4167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-24,465.75,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-25,381.41666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-26,362.625,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-27,351.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-28,381.41666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-29,409.58334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-30,638.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-07-31,695.9583,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-01,694.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-02,705.8333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-03,683.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-04,694.5833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-05,730.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-06,727.7083,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-07,726.0417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-08,716.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-09,712.0417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-10,711.0417,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-11,693.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-12,719.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-13,796.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-14,836.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-15,853.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-16,880.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-17,884.4167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-18,835.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-19,757.0833,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-20,719.9583,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-21,630.3333,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-22,593.4167,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-23,601.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-24,604.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-25,525.7917,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-26,392.95834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-27,366.54166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-28,439.33334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-29,436.08334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-30,431.95834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-08-31,427.08334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-01,425.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-02,423.91666,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-03,424.95834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-04,433.33334,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-05,416.70834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-06,403.95834,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-07,399.625,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-08,397.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-09,396.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-10,397.125,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-11,369.79166,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-12,350.375,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-13,347.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-14,345.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-15,290.625,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-16,266.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-17,297.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-18,300.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-19,302.25,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-20,306.875,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-21,311.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-22,311.5,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-23,308.0,streamflow,10068500,ft3/s,"['A', '[91]']",0
1987-09-24,303.375,streamflow,10068500,ft3/s,"['A', '[91]']",0
