Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1986-11-01,1651.5625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-02,1478.2291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-03,1413.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-04,1451.1459,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-05,1483.9584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-06,1469.6875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-07,1484.7916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-08,1460.7291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-09,1386.875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-10,1370.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-11,1330.1041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-12,1194.4791,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-13,1494.7916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-14,1394.2709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-15,1287.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-16,1331.0416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-17,1365.4166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-18,1331.875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-19,1520.9375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-20,1546.0416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-21,1630.1041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-22,1631.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-23,1890.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-24,1725.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-25,1599.8959,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-26,1575.1041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-27,1528.2291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-28,1491.875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-29,1584.0625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-11-30,1528.8541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-01,1466.3541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-02,1335.9375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-03,1323.3334,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-04,1361.1459,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-05,1387.6041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-06,1459.2709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-07,1521.4584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-08,1468.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-09,1340.7291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-10,1236.7709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-11,1097.9166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-12,1133.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-13,1187.7084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-14,1455.0,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-15,1615.4166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-16,1163.0209,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-17,1061.3541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-18,1094.1666,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-19,1111.9791,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-20,1119.8959,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-21,1118.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-22,1118.2291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-23,1110.8334,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-24,1101.875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-25,1145.0,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-26,1122.0834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-27,1104.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-28,1116.3541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-29,1097.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-30,999.9792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1986-12-31,989.0208,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-01,911.36456,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-02,882.0833,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-03,1042.7709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-04,1118.75,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-05,1168.2291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-06,1172.9166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-07,1159.5834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-08,970.30206,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-09,1035.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-10,1050.4166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-11,985.78125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-12,1092.8854,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-13,1206.9791,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-14,1307.8125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-15,1418.2142,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-16,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-17,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-18,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-19,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-20,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-21,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-22,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-23,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-24,1234.1177,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-25,1277.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-26,1476.4584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-27,1905.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-28,1659.7916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-29,1652.5,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-30,1520.1041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-01-31,1372.2916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-01,1346.3541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-02,1467.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-03,1984.4791,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-04,2226.4583,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-05,1670.4166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-06,1501.0416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-07,1417.6041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-08,1375.5209,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-09,1385.1041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-10,1398.9584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-11,1394.5834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-12,1390.625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-13,1497.9166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-14,2797.9167,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-15,2551.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-16,2089.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-17,1941.0416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-18,1817.6041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-19,1741.875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-20,1556.6666,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-21,1467.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-22,1402.7084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-23,1524.7916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-24,1436.3541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-25,1376.5625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-26,1287.6041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-27,1332.7084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-02-28,1325.625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-01,1229.2709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-02,1327.7084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-03,1298.5416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-04,1326.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-05,1435.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-06,1738.4375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-07,3439.2708,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-08,4122.9165,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-09,3339.5833,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-10,3197.9167,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-11,3077.3958,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-12,3159.6875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-13,2890.7292,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-14,3575.8333,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-15,3744.2708,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-16,3114.4792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-17,2796.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-18,2812.9167,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-19,3340.2083,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-20,2822.8125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-21,2530.9375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-22,2324.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-23,2278.0208,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-24,2158.2292,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-25,2079.4792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-26,2005.1041,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-27,2013.4375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-28,1921.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-29,1867.2916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-30,1742.0834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-03-31,1765.2084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-01,1534.5521,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-02,1568.0209,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-03,1845.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-04,2058.6458,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-05,1936.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-06,2164.4792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-07,2116.7708,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-08,2132.2917,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-09,2144.7917,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-10,1992.7084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-11,1793.9584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-12,2018.3334,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-13,1786.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-14,1372.1875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-15,1088.7291,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-16,979.32294,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-17,995.1042,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-18,1061.8334,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-19,1214.5834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-20,1130.5209,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-21,802.13544,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-22,655.8333,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-23,494.65625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-24,641.2708,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-25,763.9583,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-26,861.84375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-27,1121.9479,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-28,1252.8125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-29,1619.0625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-04-30,2191.4583,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-01,2912.6042,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-02,3346.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-03,2705.1042,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-04,2128.9583,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-05,1714.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-06,1547.9166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-07,1508.6459,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-08,1513.3334,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-09,1659.5834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-10,1702.0834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-11,1651.6666,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-12,1488.4375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-13,1282.2916,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-14,1212.3959,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-15,1148.5416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-16,1143.8541,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-17,1151.7709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-18,1373.0209,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-19,1158.0209,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-20,880.7083,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-21,694.4583,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-22,550.15625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-23,417.95834,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-24,380.79166,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-25,521.5625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-26,765.42706,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-27,1580.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-28,1966.7709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-29,1454.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-30,1091.9791,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-05-31,988.625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-01,1124.1459,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-02,1531.6666,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-03,1181.7709,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-04,849.5208,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-05,663.84375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-06,567.3542,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-07,555.2292,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-08,655.86456,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-09,767.26044,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-10,896.46875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-11,1093.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-12,1080.9791,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-13,960.51044,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-14,829.23956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-15,714.9792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-16,665.8958,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-17,677.625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-18,712.49475,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-19,756.6316,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-20,738.94794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-21,675.8542,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-22,668.4375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-23,637.32294,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-24,556.59375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-25,531.48956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-26,514.48956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-27,549.11456,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-28,502.4271,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-29,446.8229,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-06-30,391.10416,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-01,436.59375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-02,582.69794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-03,658.5417,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-04,656.05206,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-05,652.6667,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-06,662.7083,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-07,659.625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-08,712.5833,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-09,657.3125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-10,614.5,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-11,554.1667,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-12,615.4792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-13,658.5208,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-14,547.875,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-15,516.4792,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-16,475.02084,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-17,467.03125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-18,477.39584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-19,707.1667,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-20,757.7292,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-21,670.9375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-22,702.98956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-23,679.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-24,711.5,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-25,672.19794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-26,614.94794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-27,544.1458,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-28,473.53125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-29,455.6354,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-30,433.14584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-07-31,435.40625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-01,435.09375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-02,457.3021,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-03,469.28125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-04,457.4271,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-05,456.1263,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-06,455.65625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-07,423.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-08,447.39584,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-09,460.5,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-10,483.9375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-11,472.8021,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-12,464.59375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-13,481.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-14,656.7708,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-15,784.78125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-16,926.05206,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-17,945.9167,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-18,909.2292,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-19,934.73956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-20,837.6458,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-21,770.19794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-22,740.13544,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-23,754.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-24,769.48956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-25,702.7917,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-26,677.57294,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-27,665.25,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-28,678.55206,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-29,695.2292,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-30,688.59375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-08-31,706.11456,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-01,728.94794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-02,775.3158,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-03,770.3542,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-04,739.98956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-05,735.375,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-06,716.38544,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-07,750.48956,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-08,769.90625,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-09,787.57294,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-10,766.44794,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-11,730.28125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-12,698.125,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-13,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-14,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-15,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-16,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-17,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-18,,streamflow,13251000,ft3/s,"['A', '[91]']",0
1987-09-19,,streamflow,13251000,ft3/s,"['A', '[91]']",0
